PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
75,2025-09-05,17:28:46.16,2,1,"Grego, Drew",10290580,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.59587,-2.285173,-0.119919,2338.332998,205.608144,12:45,5.97934,1.67502,5.83574,-16.93473,17.43036,7.79241,2.44289,2.21292,82.31532,-5.504456,1.277558,0.42192,,,,,,,,,,,,-3.97721,9.90497,-1.66965,50,5.78287,-0.07224,-131.39456,-5.74386,-6.90559,29.6138,-14.97617,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,b02dd2d0-8aa7-11f0-b24e-39676dc8d56a,89.33548,,,8.28055,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:28:46.16,2025-09-05T17:28:46.1659648-05:00,2025-09-05T22:28:46.1659648Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,092a5379-5c5b-4e40-8eac-b038ddbe1934,54.6624,-132.44121,14.8069,5.97652,-5.21455,-7.48809,-1.67141,0.17182,-3.4528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,2025-09-05,17:29:02.85,2,2,"Grego, Drew",10290580,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,3,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.84542,-2.999676,-1.999636,2362.995841,204.682269,12:45,5.88314,1.77138,6.24185,-15.8928,17.92367,7.68847,1.78756,0.56683,82.31822,-6.055319,-0.611264,0.418538,,,,,,,,,,,,-4.58449,10.55772,-1.62594,50,5.65138,4.275,-131.67172,-7.32536,-7.96413,30.69364,-13.83325,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,ba2258b0-8aa7-11f0-b24e-39676dc8d56a,90.05728,,,8.5272,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:29:02.85,2025-09-05T17:29:02.8552704-05:00,2025-09-05T22:29:02.8552704Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,576e13cd-a98e-416e-b82e-63ad1ffe8e3c,54.25716,-132.66038,15.34682,5.88016,-6.87979,-6.91663,-1.76777,4.53153,-3.98207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,2025-09-05,17:29:19.52,2,3,"Grego, Drew",10290580,Right,NEB,"Moyer, Mac",1000303931,Left,NEB,Undefined,3,Top,1,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,91.47084,-2.608697,-2.583108,2451.927948,207.419582,1:00,5.85823,1.59646,5.94823,-17.1334,16.35969,7.91378,2.00663,-0.14164,83.44208,-5.856094,-1.162832,0.416532,101.27894,-1.913678,19.674476,2999.570766,,,,34.93494,31.72131,19.981181,0.233863,-4.81504,9.48213,-1.3952,50,5.64064,5.64621,-132.62607,-6.56843,-8.55034,29.165,-15.33608,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,c40d41a0-8aa7-11f0-b24e-39676dc8d56a,90.49101,2.13388,,8.02875,,,,1.50988,2.13388,0.15185,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:29:19.52,2025-09-05T17:29:19.5212800-05:00,2025-09-05T22:29:19.5212800Z,GroundBall,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,37021848-152b-408d-bc72-b9cee9e5927a,54.55302,-133.62355,14.5825,5.85632,-6.04391,-7.66804,-1.5933,5.93864,-4.27517,285.633869,1.51259,139.63874,-24.49226,,,,,,,2.13521,-5.03572,-17.53183,,,,,,,0.15096,50.03356,1.5828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
78,2025-09-05,17:29:53.72,3,1,"Grego, Drew",10290580,Right,NEB,"Carey, Dylan",822406,Right,NEB,Undefined,3,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.19246,1.268128,-4.425231,2344.134629,237.977253,2:00,4.84503,2.96648,6.08793,-23.41682,12.03623,17.22355,4.07048,0.2998,80.20748,-3.165695,-1.336234,0.428547,,,,,,,,,,,,-10.15001,6.16103,-2.63269,50,4.93092,9.24286,-129.05679,2.14107,-16.90554,29.97817,-21.9124,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,d8728240-8aa7-11f0-b24e-39676dc8d56a,87.95413,,,8.98498,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:29:53.72,2025-09-05T17:29:53.7241600-05:00,2025-09-05T22:29:53.7241600Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,929de2a7-6d0f-45db-b2cc-70cb5a045ce9,54.41045,-130.07724,14.98909,4.84534,2.88697,-10.9562,-2.95711,9.81833,-8.45277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,2025-09-05,17:30:10.64,3,2,"Grego, Drew",10290580,Right,NEB,"Carey, Dylan",822406,Right,NEB,Undefined,3,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.58773,-3.450939,-3.6807,2388.661198,202.605167,12:45,5.94559,1.64644,6.31637,-15.63198,18.21525,7.10678,1.45377,-1.15637,82.52511,-6.448716,-2.39888,0.418729,,,,,,,,,,,,-4.73969,10.79953,-1.37978,50,5.68445,8.14124,-131.13128,-8.32881,-8.21705,28.85018,-13.45114,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,e28872d0-8aa7-11f0-b24e-39676dc8d56a,90.01634,,,8.06262,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:30:10.64,2025-09-05T17:30:10.6483712-05:00,2025-09-05T22:30:10.6483712Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,ad155bc9-a565-4f7d-844a-987e359fbd50,54.18294,-132.04837,14.42509,5.94241,-7.90122,-6.72557,-1.64273,8.40244,-4.10853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
80,2025-09-05,17:30:30.00,3,3,"Grego, Drew",10290580,Right,NEB,"Carey, Dylan",822406,Right,NEB,Undefined,3,Top,2,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,1,,89.99576,-2.692964,-2.849102,2332.302569,208.979155,1:00,5.94195,1.77936,6.05472,-16.37871,18.23048,9.43823,2.07929,-0.07367,81.76949,-5.826074,-1.152481,0.423416,96.53597,32.748293,-27.349516,2804.453056,96.58587,62.71219,-52.6417,378.761,156.48126,-33.04933,5.059829,-5.73705,10.56245,-1.5628,50,5.72345,6.101,-130.42709,-6.60181,-9.81046,29.29824,-14.11213,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,ee0d83c0-8aa7-11f0-b24e-39676dc8d56a,89.01992,88.59342,,8.22627,,,,2.69142,2.40401,-0.1321,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:30:30.00,2025-09-05T17:30:30.0022272-05:00,2025-09-05T22:30:30.0022272Z,FlyBall,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,d272bb32-b04d-4872-b612-b44edd6518cc,54.4464,-131.4221,14.64912,5.93951,-6.12254,-7.05607,-1.77565,6.43418,-4.90523,155.831498,2.69331,105.73454,-19.49164,4.48763,-0.88769,0.15156,-0.0229,0.0026,-0.00014,2.40449,76.57536,-19.67678,1.49241,-0.10216,-0.05946,0.02489,-0.0038,0.00021,-0.13262,-54.69954,5.39806,-0.99739,0.17529,-0.03658,0.00842,-0.00123,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
81,2025-09-05,17:31:18.48,4,1,"Grego, Drew",10290580,Right,NEB,"Buettenback, Max",822404,Left,NEB,Undefined,3,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.75145,1.142009,-3.241951,2347.230099,251.940956,2:30,4.9496,2.94261,6.0882,-27.37501,8.43516,21.87568,3.72666,1.76324,79.71527,-4.013902,0.692013,0.4307,,,,,,,,,,,,-12.19048,4.36677,-2.70288,50,5.02368,6.34312,-128.59455,1.68024,-20.08361,30.68052,-24.97988,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,0afbac50-8aa8-11f0-b24e-39676dc8d56a,87.51443,,,9.03618,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:31:18.48,2025-09-05T17:31:18.4815104-05:00,2025-09-05T22:31:18.4815104Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,0826166a-3de7-493f-800c-e90e5416432c,54.41107,-129.64269,15.34026,4.95171,2.53362,-12.48994,-2.9313,7.02923,-10.0418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,2025-09-05,17:31:34.33,4,2,"Grego, Drew",10290580,Right,NEB,"Buettenback, Max",822404,Left,NEB,Undefined,3,Top,2,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.56888,-1.049728,-2.022504,2439.718173,222.691504,1:30,5.93017,1.77353,6.04557,-16.63922,17.53076,15.08143,3.57097,1.157,81.97252,-4.244045,0.690685,0.420721,,,,,,,,,,,,-8.29796,9.65831,-1.62348,50,5.83924,3.98205,-131.39661,-2.87189,-14.37292,30.24423,-15.44483,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,146c0e10-8aa8-11f0-b24e-39676dc8d56a,89.5902,,,8.59635,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:31:34.33,2025-09-05T17:31:34.3310848-05:00,2025-09-05T22:31:34.3310848Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,04514cbf-8ea0-46b6-977f-a282c387b920,54.45317,-132.41765,15.12211,5.92739,-2.35047,-7.72241,-1.7661,4.46728,-7.18646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2025-09-05,17:31:52.39,4,3,"Grego, Drew",10290580,Right,NEB,"Buettenback, Max",822404,Left,NEB,Undefined,3,Top,2,2,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.38575,-2.032302,-3.16356,2433.164751,225.32493,1:30,5.85443,1.68843,6.08369,-16.69206,17.77851,16.71635,2.57952,0.15161,81.52694,-5.243106,-0.157211,0.422567,73.64779,55.329309,-162.875701,4227.04444,-104.96921,79.67302,-32.88552,204.73606,78.33188,-162.843713,4.06785,-9.6476,10.17977,-1.45269,50,5.6884,6.53773,-130.9563,-5.11824,-16.51956,31.26256,-14.74327,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,1f26f130-8aa8-11f0-b24e-39676dc8d56a,89.19872,79.71434,,8.85881,,,,2.79154,2.86592,0.03124,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:31:52.39,2025-09-05T17:31:52.3955200-05:00,2025-09-05T22:31:52.3955200Z,Popup,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,f138b805-86c2-40d7-ae24-1f22a67197b3,54.41707,-132.00655,15.63128,5.85202,-4.62294,-7.37164,-1.68165,7.0927,-8.25978,0.516201,2.79011,-58.6889,-0.06338,1.49073,-0.50953,0.11636,-0.00659,-0.00218,0.00028,2.86748,88.79115,-30.90902,3.65659,-0.29649,-0.15118,0.06522,-0.01023,0.00058,0.03079,-18.08202,0.11334,0.41972,-0.15207,0.03671,-0.00257,-0.00058,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
84,2025-09-05,17:32:13.28,4,4,"Grego, Drew",10290580,Right,NEB,"Buettenback, Max",822404,Left,NEB,Undefined,3,Top,2,2,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.4349,0.813082,-3.824445,2285.167621,250.163768,2:15,4.75769,2.94219,5.89823,-28.42411,7.63607,17.77867,3.14563,0.86778,80.11554,-4.491961,-0.641946,0.432201,,,,,,,,,,,,-10.16119,4.04036,-2.64383,50,4.80715,7.79856,-128.13266,0.86197,-16.7762,28.18261,-25.50335,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,2b9fd800-8aa8-11f0-b24e-39676dc8d56a,87.21053,,,8.31936,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:32:13.28,2025-09-05T17:32:13.2805632-05:00,2025-09-05T22:32:13.2805632Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,1774ef98-4d72-423f-a35d-1edd3a93a1fa,54.60208,-129.14092,14.0913,4.75999,1.77437,-12.75167,-2.93356,8.39874,-8.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2025-09-05,17:32:30.37,4,5,"Grego, Drew",10290580,Right,NEB,"Buettenback, Max",822404,Left,NEB,Undefined,3,Top,2,2,2,Fastball,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,88.76325,0.408355,-4.125331,2378.252157,251.854859,2:30,4.61198,3.06252,6.13285,-27.75781,7.74107,19.92383,2.67727,0.9031,80.41308,-4.795707,-0.54371,0.428824,102.37413,10.703217,16.21314,1525.668421,104.40076,11.9993,34.64574,187.84544,172.18178,20.871364,1.561506,-11.58623,4.21433,-2.7573,50,4.62885,8.47323,-128.65942,0.02427,-19.2589,28.77016,-25.1689,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,35d1b500-8aa8-11f0-b24e-39676dc8d56a,87.8973,12.24708,,8.35017,,,,2.29999,2.73362,-0.90036,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:32:30.37,2025-09-05T17:32:30.3788544-05:00,2025-09-05T22:32:30.3788544Z,LineDrive,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,9d34ca40-44c1-49ca-80fa-6e93ec31619d,54.3698,-129.63289,14.38508,4.61362,0.87588,-12.58445,-3.05502,9.12488,-9.62945,274.165818,2.3,141.66741,-25.79756,5.26391,-0.99851,-0.03735,0.15424,-0.0603,0.00785,2.73362,27.88603,-21.96192,2.57782,-0.61346,0.18801,-0.06875,0.01971,-0.00256,-0.90038,41.19601,3.28893,-1.65979,0.14568,0.42215,-0.3711,0.1336,-0.01792,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
86,2025-09-05,17:35:06.53,1,1,"Kutz, Carter",1000071991,Right,NEB,"Strohmeyer, Reed",10151008,Left,NEB,Undefined,3,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.32126,-2.594052,-3.910599,1913.937296,228.6507,1:30,6.19803,1.45945,5.82784,-20.36163,14.96013,15.67536,2.0824,-0.8754,81.56108,-6.41772,-1.107609,0.427752,,,,,,,,,,,,-9.07158,8.71292,-1.14863,50,5.97344,8.16599,-129.33697,-6.51675,-15.3511,27.22287,-17.42985,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,92e86d10-8aa8-11f0-b24e-39676dc8d56a,88.1174,,,7.76018,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:35:06.53,2025-09-05T17:35:06.5379328-05:00,2025-09-05T22:35:06.5379328Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,27936a0e-6735-4f32-a902-364bd0cb7350,54.67309,-130.31685,13.61143,6.19672,-5.88937,-8.71493,-1.45251,8.71855,-7.67555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2025-09-05,17:35:19.61,1,2,"Kutz, Carter",1000071991,Right,NEB,"Strohmeyer, Reed",10151008,Left,NEB,Undefined,3,Bottom,0,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.51063,-2.263193,-2.552703,2080.060395,229.721959,1:45,5.99163,1.66055,5.81918,-18.20273,17.1182,18.74792,2.36723,0.84781,81.17203,-5.719336,0.805623,0.427748,,,,,,,,,,,,-10.27004,9.7639,-1.46235,50,5.79537,4.96018,-129.72014,-5.67632,-17.35302,29.25702,-15.67623,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,9ab18770-8aa8-11f0-b24e-39676dc8d56a,88.1184,,,8.3386,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:35:19.61,2025-09-05T17:35:19.6122112-05:00,2025-09-05T22:35:19.6122112Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,5161a057-9262-44ae-b5bc-e87f07307706,54.68068,-130.77155,14.62851,5.98924,-5.11296,-7.83812,-1.65181,5.5838,-8.67651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2025-09-05,17:35:35.28,1,3,"Kutz, Carter",1000071991,Right,NEB,"Strohmeyer, Reed",10151008,Left,NEB,Undefined,3,Bottom,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.08578,-0.920543,-5.326446,1893.684916,240.510981,2:00,5.50134,2.25552,5.90254,-25.62962,11.72442,18.42887,2.50718,-1.16781,78.89781,-5.723232,-2.036916,0.439886,,,,,,,,,,,,-11.1539,6.65075,-1.83713,50,5.41236,10.99985,-125.94332,-2.84735,-17.76226,27.61471,-21.58296,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,a4049d30-8aa8-11f0-b24e-39676dc8d56a,85.68684,,,8.18797,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:35:35.28,2025-09-05T17:35:35.2822784-05:00,2025-09-05T22:35:35.2822784Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,64b2dd55-8d49-4df5-a3bd-ca88248fdcbf,54.60029,-126.94799,13.80736,5.50167,-2.06212,-10.79148,-2.24908,11.64607,-8.88113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2025-09-05,17:35:50.18,1,4,"Kutz, Carter",1000071991,Right,NEB,"Strohmeyer, Reed",10151008,Left,NEB,Undefined,3,Bottom,0,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.36352,-2.803179,-2.620061,2056.650457,228.365341,1:30,6.05683,1.66762,5.685,-18.15426,17.54521,18.31273,1.9262,0.74971,80.96626,-6.242289,0.65206,0.430033,80.25423,67.758823,-97.677886,4249.66944,,,,,19.0934,,,-10.13508,10.15008,-1.45873,50,5.8093,5.12797,-129.42234,-6.90171,-17.01404,29.59789,-15.13483,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,ace82840-8aa8-11f0-b24e-39676dc8d56a,87.65003,42.71089,,8.39726,,,,2.10421,1.91044,-0.6551,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:35:50.18,2025-09-05T17:35:50.1825536-05:00,2025-09-05T22:35:50.1825536Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,9da8da82-e34a-4a62-ba35-151105a0b318,54.8162,-130.51912,14.79894,6.05466,-6.34087,-7.56741,-1.66043,5.75845,-8.50702,20.981619,2.1159,-6.32537,-8.05133,,,,,,,1.92231,108.57339,-28.1453,,,,,,,-0.65373,-44.19798,1.6755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
90,2025-09-05,17:36:11.41,1,5,"Kutz, Carter",1000071991,Right,NEB,"Strohmeyer, Reed",10151008,Left,NEB,Undefined,3,Bottom,0,2,2,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,87.79757,-0.107591,-2.943244,1944.605358,235.459356,1:45,5.56288,2.24754,5.79851,-24.65919,12.54324,16.14465,3.40774,0.85284,78.4971,-4.766604,-0.054547,0.438992,88.23854,21.50639,15.875536,1445.450873,104.89858,32.98321,33.11017,270.98159,270.94347,20.545782,2.976992,-9.22067,6.83103,-2.01507,50,5.5396,5.83896,-127.11144,-1.02823,-14.74701,31.51266,-21.2489,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,b991e310-8aa8-11f0-b24e-39676dc8d56a,85.86129,35.19205,,9.30047,,,,1.77661,3.49028,-0.84667,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:36:11.41,2025-09-05T17:36:11.4111488-05:00,2025-09-05T22:36:11.4111488Z,LineDrive,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,3280a851-6a24-4f11-a1cc-a8cb210d3cda,54.69996,-128.27133,15.75633,5.56305,-0.24611,-10.62445,-2.23998,6.38175,-7.3735,239.651711,1.7765,115.81536,-17.07299,3.6823,-0.70675,0.10152,-0.01289,0.00056,0.00015,3.49032,47.44418,-19.38942,1.48249,-0.28038,0.07903,-0.02386,0.00585,-0.00064,-0.84675,32.94274,1.40634,-1.06361,0.14746,0.07039,-0.03955,0.00808,-0.00061,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
91,2025-09-05,17:36:48.57,2,1,"Kutz, Carter",1000071991,Right,NEB,"Grego, Drew",10290580,Right,NEB,Undefined,3,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.51039,-2.109981,-4.216014,2145.834737,227.321233,1:30,5.98616,1.86953,6.13955,-19.22584,16.67607,16.68005,2.42777,-0.64397,79.95623,-5.782403,-1.218147,0.431251,,,,,,,,,,,,-9.85418,9.62666,-1.55546,50,5.81472,8.74203,-128.08239,-5.27025,-16.18054,29.30689,-16.36709,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,cfbb9000-8aa8-11f0-b24e-39676dc8d56a,87.40254,,,8.55415,,,,,,,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:36:48.57,2025-09-05T17:36:48.5740032-05:00,2025-09-05T22:36:48.5740032Z,,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,d75251d6-e452-4c18-a5ad-4ca52f507f83,54.35952,-129.07605,14.65345,5.984,-4.71532,-8.18355,-1.86116,9.29064,-8.09027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2025-09-05,17:37:07.78,2,2,"Kutz, Carter",1000071991,Right,NEB,"Grego, Drew",10290580,Right,NEB,Undefined,3,Bottom,0,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,86.58556,-1.38416,-3.083971,2057.779357,220.925567,1:15,6.04794,1.52946,5.78365,-20.08123,17.66733,14.19363,3.08454,-0.15989,78.57001,-5.189589,-0.545826,0.442203,105.65034,23.643305,-32.072191,2425.861395,89.08323,42.61967,-64.53,341.5984,243.29159,-47.206413,3.813102,-8.18134,9.80705,-1.28365,50,5.92172,6.17316,-125.50013,-3.63567,-12.95211,27.14636,-16.64822,NEB,NEB,UNebraska,TeamExclusive,Team,20250905-UNebraska-Private-1,db2e9f90-8aa8-11f0-b24e-39676dc8d56a,85.23786,55.19793,,8.01554,,,,2.26549,3.14638,0.24973,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,2025-09-05,22:37:07.78,2025-09-05T17:37:07.7878272-05:00,2025-09-05T22:37:07.7878272Z,FlyBall,v3,4865,4865,,"Worthley, Jeter",10081852,Right,NEB,d819ac13-c99e-4df2-b198-f135a44adb8f,54.71728,-126.51639,13.57318,6.04616,-3.01242,-8.32411,-1.52382,6.65803,-6.47605,120.833252,2.26574,120.274,-29.99207,7.29122,-1.65252,0.29702,-0.03584,0.00179,5E-05,3.14622,62.14798,-21.23996,2.06832,-0.42541,0.11135,-0.02836,0.00496,-0.00037,0.24969,-75.371,1.39407,1.17609,-0.5621,0.17553,-0.03891,0.00539,-0.00034,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
