PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
29,2025-09-03,17:00:05.96,1,2,"Cleavinger, Grant ",813539,Left,NEB,"Newhan, Nico ",814552,Right,NEB,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.50253,-1.034055,2.493543,2571.805955,150.08395,11:00,6.20307,-1.80074,5.76426,-14.08292,19.75966,-10.69682,4.06602,-0.3698,82.78191,-3.753797,0.580791,0.4187,,,,,,,,,,,,6.14048,10.67091,1.60039,50.0,6.10881,-5.2877,-132.63869,-2.77807,10.85045,30.51755,-13.31815,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,5a1636e0-8911-11f0-a84e-8d3a62d886e2,90.02247,,,8.72062,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:00:05.96,2025-09-03T17:00:05.9663360-05:00,2025-09-03T22:00:05.9663360Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,61bd775c-f64c-4ee9-9b21-4ace05af33ea,54.73381,-133.72341,15.25877,6.19914,-2.30469,-6.65907,1.79519,-5.67337,5.42522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
30,2025-09-03,17:00:21.77,1,3,"Cleavinger, Grant ",813539,Left,NEB,"Newhan, Nico ",814552,Right,NEB,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.28077,-3.527256,2.664961,2520.042578,141.330872,10:45,6.25638,-1.78438,5.62174,-15.57895,19.0541,-14.37694,1.65861,-0.49361,82.89707,-6.467522,0.100063,0.423562,,,,,,,,,,,,7.97957,10.91812,1.56629,50.0,5.94489,-5.45371,-130.81142,-8.54654,13.89444,26.32365,-13.16287,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,638252e0-8911-11f0-a84e-8d3a62d886e2,88.98924,,,7.3837,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:00:21.77,2025-09-03T17:00:21.7719296-05:00,2025-09-03T22:00:21.7719296Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,bf0ec1ae-2658-4b4e-8bc6-99126c03b0b4,54.87997,-131.78977,13.16183,6.25344,-8.05733,-6.58144,1.77858,-5.97011,6.94722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
31,2025-09-03,17:00:38.07,1,4,"Cleavinger, Grant ",813539,Left,NEB,"Newhan, Nico ",814552,Right,NEB,Undefined,2,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.24053,-1.048608,1.349731,2548.01026,127.723268,10:15,6.12816,-1.78985,5.5695,-17.86273,15.70056,-18.78702,3.65966,-2.09434,83.43739,-4.428935,-2.001883,0.416969,,,,,,,,,,,,9.8513,8.58741,1.68584,50.0,6.02627,-2.27572,-133.76984,-3.03181,17.66435,31.66476,-16.77598,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,6d382210-8911-11f0-a84e-8d3a62d886e2,90.39632,,,8.80314,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:00:38.07,2025-09-03T17:00:38.0758016-05:00,2025-09-03T22:00:38.0758016Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,298afe3f-8840-4c4c-81fd-d3b83ecde043,54.93011,-134.93181,15.83238,6.12623,-2.4162,-8.38799,1.78124,-2.92392,8.83218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
32,2025-09-03,17:01:10.67,1,5,"Cleavinger, Grant ",813539,Left,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.87288,-3.284211,3.340202,2460.365517,151.826508,11:00,6.2096,-1.82856,5.81298,-14.46394,20.38497,-10.30985,1.94171,0.42188,82.1771,-6.047628,1.496927,0.42488,,,,,,,,,,,,6.16949,11.6428,1.5606,50.0,5.93108,-7.1509,-130.14594,-7.88129,10.59229,27.05478,-12.18474,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,80a8c980-8911-11f0-a84e-8d3a62d886e2,88.71317,,,7.69578,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:01:10.67,2025-09-03T17:01:10.6733056-05:00,2025-09-03T22:01:10.6733056Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,7bc51cc3-0e31-4c06-b1e5-37e11042aa65,54.6878,-131.11682,13.52739,6.20606,-7.44403,-6.09237,1.82404,-7.53101,5.29615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
33,2025-09-03,17:01:26.94,1,6,"Cleavinger, Grant ",813539,Left,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,2,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.80617,-3.406504,4.263007,2423.171356,148.375464,11:00,6.16052,-1.79673,5.63355,-15.98465,18.34253,-10.62772,1.63749,1.30253,83.32097,-6.418558,2.372365,0.421687,,,,,,,,,,,,6.50914,10.52882,1.44022,50.0,5.85938,-9.32131,-131.36002,-8.33624,11.43002,26.52848,-13.6855,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,8a54fbc0-8911-11f0-a84e-8d3a62d886e2,89.38486,,,7.4852,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:01:26.94,2025-09-03T17:01:26.9458432-05:00,2025-09-03T22:01:26.9458432Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,2edd030f-0769-413d-9371-7c86fcffdcb3,54.86785,-132.33944,13.26424,6.15782,-7.83097,-6.84275,1.79215,-9.7433,5.71501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
34,2025-09-03,17:01:43.50,1,7,"Cleavinger, Grant ",813539,Left,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,2,Bottom,0,2,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.29238,-1.024061,1.975852,2504.667849,135.375861,10:30,6.13948,-1.80521,5.66498,-18.69135,15.09182,-13.84485,3.62627,-1.11575,83.45522,-4.538728,-0.497531,0.418332,72.25549,55.691109,-119.866903,5140.577231,,,,,44.48855,,,7.56626,8.2628,1.64699,50.0,6.04114,-3.95554,-132.53132,-2.98494,13.47181,28.03758,-17.46203,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,94329e40-8911-11f0-a84e-8d3a62d886e2,90.10166,58.18763,,7.83716,,,,0.51181,3.55527,1.12874,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:01:43.50,2025-09-03T17:01:43.5044864-05:00,2025-09-03T22:01:43.5044864Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,d7cfefb5-a49f-4fa5-b9f6-3dbb371b26be,54.83641,-133.55057,14.01879,6.13811,-2.35014,-8.73102,1.79969,-4.44528,6.7359,35.108452,0.51182,-29.74715,-5.28432,2.40856,0.33565,-2.5697,3.46686,-2.11388,0.47665,3.55527,87.53595,-28.44501,3.50392,-0.49581,-0.34323,0.50956,-0.26559,0.04206,1.12874,-51.79912,10.41706,-2.32663,-0.00789,1.15425,-1.52914,0.89638,-0.18937,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
35,2025-09-03,17:02:06.28,1,8,"Cleavinger, Grant ",813539,Left,NEB,"Freeman, Preston",1000220671,Left,NEB,Undefined,2,Bottom,0,2,1,Fastball,Sinker,InPlay,Undefined,Popup,Out,0,0,,91.12526,-2.203692,3.750063,2414.285496,126.49272,10:15,6.02526,-1.87063,5.66377,-18.02068,16.15867,-20.29025,2.46315,-0.05952,82.93059,-5.605417,0.131708,0.420778,83.35574,32.205672,-13.218845,4216.929935,105.68787,60.26753,-30.49662,275.02294,268.04317,-20.438943,4.696104,11.41091,9.18063,1.56635,50.0,5.82723,-7.75515,-131.9878,-5.66924,20.05871,29.01154,-16.03583,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,a1c50b60-8911-11f0-a84e-8d3a62d886e2,89.57793,70.8627,,8.19467,,,,0.94362,2.54349,0.0451,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:02:06.28,2025-09-03T17:02:06.2841856-05:00,2025-09-03T22:02:06.2841856Z,FlyBall,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,5a1ea5e4-d8fe-47e6-8a74-aad4349b63e9,54.83866,-133.04711,14.50577,6.02354,-5.08372,-8.01792,1.86289,-8.48756,10.02936,156.237721,0.94721,100.62578,-20.26673,4.10933,-0.50461,-0.02103,0.01492,-0.00118,-1e-05,2.54184,65.18814,-17.22416,1.00066,-0.12092,-0.01473,0.01779,-0.00378,0.00025,0.04496,-23.65153,-0.60304,1.00935,-0.38014,0.10494,-0.02095,0.00237,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
36,2025-09-03,17:02:45.46,2,1,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.26355,-2.052487,2.762232,2376.64208,133.631189,10:30,6.24523,-1.7733,5.60047,-17.39824,17.51745,-17.1334,2.87609,-0.62023,82.04699,-5.346152,-0.293118,0.425286,,,,,,,,,,,,9.43048,9.80052,1.54764,50.0,6.05803,-5.53714,-130.80264,-5.23553,16.26034,28.81887,-15.27562,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,b91e85c0-8911-11f0-a84e-8d3a62d886e2,88.62835,,,8.21657,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:02:45.46,2025-09-03T17:02:45.4607872-05:00,2025-09-03T22:02:45.4607872Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,e796149e-8c03-432d-a24b-380b820adaa5,54.89974,-131.87775,14.40944,6.24271,-4.66566,-7.63781,1.76552,-6.14374,8.13017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
37,2025-09-03,17:03:22.88,2,2,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.20107,-1.092044,2.296491,2437.92516,129.604304,10:15,6.19476,-1.88418,5.64048,-17.95891,16.0906,-18.08714,3.67846,-1.24786,82.97127,-4.485866,-0.932678,0.419978,,,,,,,,,,,,9.78001,8.79374,1.70049,50.0,6.09057,-4.48437,-132.30172,-3.09942,17.27305,29.15919,-16.64286,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,cf75f970-8911-11f0-a84e-8d3a62d886e2,89.74852,,,8.2298,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:03:22.88,2025-09-03T17:03:22.8834304-05:00,2025-09-03T22:03:22.8834304Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,91191e75-fd1b-4289-82c8-35a67d2f0899,54.8601,-133.36859,14.57959,6.19283,-2.4905,-8.32143,1.87612,-5.11635,8.63652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
38,2025-09-03,17:03:43.28,2,3,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.06677,-3.126742,4.2416,2377.10462,130.51004,10:15,6.17245,-1.71986,5.62014,-17.74745,16.44501,-17.9545,1.76448,0.74975,83.34959,-6.460024,1.045552,0.420859,,,,,,,,,,,,10.23989,9.51166,1.36908,50.0,5.89337,-8.9726,-131.77236,-7.79287,18.05008,27.33785,-15.40762,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,db97bf90-8911-11f0-a84e-8d3a62d886e2,89.56073,,,7.71718,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:03:43.28,2025-09-03T17:03:43.2834560-05:00,2025-09-03T22:03:43.2834560Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,0599125c-d13b-47b3-856e-b7ab99788c26,54.88201,-132.78133,13.66892,6.17049,-7.22422,-7.70381,1.71253,-9.63878,9.02504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
39,2025-09-03,17:04:43.35,2,4,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.43843,-2.890218,2.522474,2401.476024,139.391909,10:45,6.18378,-1.89678,5.59092,-16.7528,18.7191,-15.04721,2.08397,-0.79376,81.6749,-6.056569,-0.160947,0.428661,,,,,,,,,,,,8.28221,10.61776,1.68996,50.0,5.92449,-5.03837,-129.59473,-7.06014,14.07622,27.24201,-14.12838,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,ff68c130-8911-11f0-a84e-8d3a62d886e2,87.93072,,,7.76354,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:04:43.35,2025-09-03T17:04:43.3559040-05:00,2025-09-03T22:04:43.3559040Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,2380c92d-0498-4cbf-9224-f871ff80d840,54.90951,-130.62268,13.621,6.18084,-6.52702,-7.06419,1.8901,-5.56952,7.03811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
40,2025-09-03,17:05:09.15,2,5,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,0,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.21695,-1.310528,2.693718,2420.647302,138.647911,10:30,6.17723,-1.7132,5.64257,-14.5367,20.2154,-16.79217,3.74171,-0.59778,82.16046,-4.096587,-0.30238,0.424289,,,,,,,,,,,,9.21969,10.93071,1.49493,50.0,6.05662,-5.40159,-130.84419,-3.4083,15.96205,27.94906,-13.24971,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,0eca7010-8912-11f0-a84e-8d3a62d886e2,88.8367,,,8.05649,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:05:09.15,2025-09-03T17:05:09.1540000-05:00,2025-09-03T22:05:09.1540000Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,651e0960-903e-49ad-a51a-fd63c647a43d,54.85792,-131.87779,13.97453,6.17361,-2.9183,-6.62486,1.7056,-5.99189,7.98103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.55948,,0.758272,,-1.67702,3.51479,0.61879,-1.64219,6.48686,0.67534,,,,-1.53005,109.38175,-9.00101,6.46842,5.49353,-9.19396,0.63058,-1.85055,2.92901,High,High,High,,,High,Medium,Low
41,2025-09-03,17:05:37.69,3,1,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.94678,-1.08167,3.166988,2417.05381,123.471145,10:00,6.1179,-1.83869,5.68478,-19.03245,15.0332,-21.09785,3.52193,-0.64175,83.07818,-4.661536,-0.599866,0.420078,,,,,,,,,,,,11.53048,8.24878,1.58499,50.0,6.01481,-6.35426,-131.93224,-3.1158,20.34834,27.74078,-17.61705,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,1fcadad0-8912-11f0-a84e-8d3a62d886e2,89.72728,,,7.86859,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:05:37.69,2025-09-03T17:05:37.6928256-05:00,2025-09-03T22:05:37.6928256Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,f97319d4-9fcb-4966-b69d-1f06bc3eb38f,54.81716,-132.94126,13.87039,6.11648,-2.47501,-8.80852,1.82957,-7.09439,10.17417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
42,2025-09-03,17:05:57.56,3,2,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,1,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.51275,-1.173709,2.910522,2380.541142,123.732617,10:00,6.15684,-1.82424,5.6174,-18.9495,14.80202,-20.54741,3.48071,-0.81774,83.54055,-4.733632,-0.754557,0.418136,,,,,,,,,,,,11.16859,8.14048,1.58886,50.0,6.0444,-5.81567,-132.75163,-3.35369,19.93613,28.34256,-17.64317,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,2ba3d820-8912-11f0-a84e-8d3a62d886e2,90.14391,,,7.9722,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:05:57.56,2025-09-03T17:05:57.5611392-05:00,2025-09-03T22:05:57.5611392Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,9c088c58-61e5-4c64-9f91-c52291fea2ff,54.88436,-133.79038,14.17128,6.15547,-2.70708,-8.82158,1.81539,-6.54633,9.96807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
43,2025-09-03,17:06:21.20,3,3,"Cleavinger, Grant ",813539,Left,NEB,"Fikes, Trey ",10277361,Right,NEB,Undefined,2,Bottom,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.32409,-0.581732,2.502109,2343.844052,124.976246,10:15,6.15892,-1.77125,5.61229,-18.83052,15.08918,-20.00288,4.04617,-1.10118,83.21739,-4.126885,-1.066591,0.419177,,,,,,,,,,,,10.76304,8.11989,1.57014,50.0,6.09712,-4.87522,-132.50928,-1.96706,19.11331,28.63775,-17.75453,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,39b9f430-8912-11f0-a84e-8d3a62d886e2,89.92009,,,8.1067,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:06:21.20,2025-09-03T17:06:21.2047360-05:00,2025-09-03T22:06:21.2047360Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,8a4ec6fa-d047-4649-85df-7d8b90a682ee,54.88872,-133.56165,14.31887,6.15742,-1.31463,-8.87726,1.76219,-5.57759,9.55666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
44,2025-09-03,17:06:42.24,3,4,"Cleavinger, Grant ",813539,Left,NEB,"Senstock, Joey",10102569,Right,NEB,Undefined,2,Bottom,1,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.96152,-0.231957,2.901171,2417.118616,123.9946,10:15,6.0355,-1.80441,5.57387,-19.12336,14.47202,-19.81446,4.22494,-0.74337,83.54661,-3.831739,-0.629487,0.417168,,,,,,,,,,,,10.75024,7.69524,1.56712,50.0,6.00312,-5.83098,-133.34657,-1.18149,19.29106,29.57629,-18.36512,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,46446730-8912-11f0-a84e-8d3a62d886e2,90.35308,,,8.41491,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:06:42.24,2025-09-03T17:06:42.2414336-05:00,2025-09-03T22:06:42.2414336Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,0e947e71-56fc-4021-a99c-ad37283ae24b,54.9263,-134.43478,14.78814,6.03416,-0.50577,-9.18256,1.79472,-6.54076,9.64553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,2025-09-03,17:07:04.31,3,5,"Cleavinger, Grant ",813539,Left,NEB,"Senstock, Joey",10102569,Right,NEB,Undefined,2,Bottom,1,3,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.51965,-2.001649,4.218942,2349.088769,123.318396,10:00,6.11685,-1.74684,5.56877,-18.82631,15.04048,-21.22501,2.67227,0.43275,83.64806,-5.531045,0.443558,0.41885,52.15386,18.989171,45.729083,3013.484573,,,,111.47504,109.27608,51.446559,1.748849,11.91383,8.4815,1.39691,50.0,5.93153,-8.82838,-132.55652,-5.2789,21.23811,27.83321,-17.05452,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,53668650-8912-11f0-a84e-8d3a62d886e2,89.9903,12.37348,,7.87159,,,,1.02053,2.59032,-0.44536,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:07:04.31,2025-09-03T17:07:04.3155968-05:00,2025-09-03T22:07:04.3155968Z,GroundBall,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,2abd006a-9efa-47d7-a2ba-5dc5252b1848,54.93436,-133.58859,13.9166,6.11555,-4.64652,-8.52726,1.73886,-9.6159,10.61906,244.265097,1.02052,50.49171,-8.79149,1.99267,-0.69339,0.39433,-0.22453,0.07168,-0.00851,2.59033,24.8887,-16.48076,0.84623,0.03763,-0.12619,0.08521,-0.02111,0.00108,-0.44537,51.79169,-0.8712,-0.19839,0.08305,0.02689,-0.03215,0.01239,-0.00166,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
46,2025-09-03,17:07:29.36,3,6,"Cleavinger, Grant ",813539,Left,NEB,"Senstock, Joey",10102569,Right,NEB,Undefined,2,Bottom,1,3,1,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.71414,0.687578,2.236867,2313.503645,121.15662,10:00,6.12494,-1.92747,5.48187,-21.59875,12.99985,-19.64285,4.96892,-1.47031,82.45682,-3.352993,-1.258998,0.423351,,,,,,,,,,,,10.46056,6.68055,1.74452,50.0,6.17088,-4.23003,-131.58995,0.83019,18.28861,28.6782,-20.49419,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,62426360-8912-11f0-a84e-8d3a62d886e2,89.03348,,,8.25732,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:07:29.36,2025-09-03T17:07:29.3673472-05:00,2025-09-03T22:07:29.3673472Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,2b5ba114-8afd-4b1e-8d91-b60b1a724498,55.01866,-132.67919,14.3391,6.12456,1.60859,-10.24709,1.91837,-4.92466,9.1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
47,2025-09-03,17:07:58.78,4,1,"Cleavinger, Grant ",813539,Left,NEB,"Kutz, Carter",1000071991,Right,NEB,Undefined,2,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.05083,-2.766259,4.505503,2319.373691,123.37577,10:00,6.14571,-1.89533,5.55818,-21.85875,13.98166,-19.46973,1.72946,0.70061,81.56225,-6.831304,1.043992,0.430882,,,,,,,,,,,,11.04595,8.16457,1.51835,50.0,5.89145,-9.29595,-128.84482,-6.98369,18.61802,26.10157,-18.41263,NEB,NEB,UNebraska,TeamExclusive,Team,20250903-UNebraska-Private-2,73e68830-8912-11f0-a84e-8d3a62d886e2,87.4775,,,7.48859,,,,,,,ae614e11-b1b9-4508-b311-468f30c2a3a8,2025-09-03,22:07:58.78,2025-09-03T17:07:58.7811840-05:00,2025-09-03T22:07:58.7811840Z,,v3,4865,4865,,"Peterson, Elliott",830325,Right,NEB,8187c6e4-6262-43fa-a52b-18e7ef7a04c7,54.94406,-129.84253,13.05079,6.14494,-6.27989,-9.20632,1.88728,-10.00761,9.30901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
