Unnamed: 0,Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
,,,Sinker,NEB,4865.0,1.0,,,,"Fikes, Trey",10277361.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-15,,,90.06184,,,5.84249,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.265456,22.84021,-3.82158,-3.38445,3.0,Undefined,,Team,TeamExclusive,2025-09-15T16:02:30.1959168-05:00,,,,0.0,0.0,1.0,StrikeCalled,,,,High,High,80.0,High,54.66149,-133.2535,14.422,4.60885,3.48471,-17.68798,-2.9646,8.60707,-11.2037,4b398630-9277-11f0-ac72-d3f5bd900975,"Mannell, Kevin",800968.0,Undefined,NEB,Right,2.0,2.97155,1.321,d14f29d6-5dc2-4efd-b867-8dae713b6116,Undefined,,,,,4.60236,2.97467,91.20144,0.0,8.14864,281.085238,2549.916902,UNebraska,0.0,v3,Undefined,Sinker,,,,,,,,,,,,,,3:15,16:02:30.19,,Bottom,2025-09-15,2025-09-15T21:02:30.1959168Z,21:02:30.19,-5.268367,-37.1975,1.576669,83.0528,0.418517,-22.40741,28.844,-35.37596,-12.68485,-1.8126,7.82022,-132.24062,2.24247,-2.67618,50.0,4.7094
,,,Slider,NEB,4865.0,1.0,,,,"Fikes, Trey",10277361.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-15,,,79.68295,,,5.23854,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-3.966747,-10.97457,-2.023489,-0.0928,3.0,Undefined,,Team,TeamExclusive,2025-09-15T16:02:47.9943680-05:00,,,,0.0,0.0,1.0,StrikeSwinging,,,,High,High,81.0,High,55.26348,-119.22775,11.41905,4.9218,2.7414,-16.10543,-2.63306,4.32859,3.46675,55e35250-9277-11f0-ac72-d3f5bd900975,"Mannell, Kevin",800968.0,Undefined,NEB,Right,3.0,2.61783,-0.18824,08dc98bd-090b-48f8-a74d-793c8f4bfa86,Undefined,,,,,4.91579,2.62904,81.50153,0.0,6.82049,82.558251,2855.281293,UNebraska,1.0,v3,Undefined,Sweeper,,,,,,,,,,,,,,8:45,16:02:47.99,,Bottom,2025-09-15,2025-09-15T21:02:47.9943680Z,21:02:47.99,-6.486435,-43.28794,1.391903,74.68104,0.47303,6.93349,22.83811,-32.21086,4.9067,-0.02606,4.63598,-118.21523,1.31335,-2.43434,50.0,5.01169
,,,Slider,NEB,4865.0,1.0,,,,"Fikes, Trey",10277361.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-15,,,79.91896,,,5.41339,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-3.557411,-16.03824,-0.702361,-1.69453,3.0,Undefined,,Team,TeamExclusive,2025-09-15T16:03:05.1344384-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,82.0,High,55.09011,-119.05255,11.14203,4.92733,1.22984,-16.53601,-2.87071,1.62327,5.56436,6018d8d0-9277-11f0-ac72-d3f5bd900975,"Mannell, Kevin",800968.0,Undefined,NEB,Right,4.0,1.8321,0.87017,6b4213a6-a922-413c-803f-3ba2856057fe,Undefined,,,,,4.921,2.86475,81.29147,0.0,6.43137,79.451737,2821.479872,UNebraska,2.0,v3,Undefined,Sweeper,,,,,,,,,,,,,,8:45,16:03:05.13,,Bottom,2025-09-15,2025-09-15T21:03:05.1344384Z,21:03:05.13,-7.452993,-44.63491,0.673072,74.86009,0.471633,11.12871,22.28406,-33.07202,7.87248,-0.63524,2.10099,-118.09595,-0.18986,-2.79077,50.0,4.94965
,,,Sinker,NEB,4865.0,2.0,,,,"Fikes, Trey",10277361.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-15,,,89.36609,,,5.58607,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.659149,21.86277,-5.535397,9.08209,3.0,Strikeout,,Team,TeamExclusive,2025-09-15T16:03:18.8948992-05:00,,,,0.0,0.0,1.0,StrikeSwinging,,,,High,High,83.0,High,54.91594,-133.04001,14.7226,4.73828,2.01771,-11.99117,-2.93761,12.61773,-11.10036,683f5570-9277-11f0-ac72-d3f5bd900975,"Mannell, Kevin",800968.0,Undefined,NEB,Right,5.0,3.45703,-0.4164,b0e36ead-8c38-4dcf-b537-4ad9742828ac,Undefined,,,,,4.73707,2.94716,91.29966,0.0,8.70998,250.107019,2544.152633,UNebraska,2.0,v3,Undefined,Sinker,,,,,,,,,,,,,,2:15,16:03:18.89,,Bottom,2025-09-15,2025-09-15T21:03:18.8948992Z,21:03:18.89,-3.817414,-25.2595,0.879148,82.58968,0.421776,-22.20073,29.44519,-23.98235,-12.65902,4.67099,11.79402,-131.9475,1.12788,-2.48473,50.0,4.79663
,,,Slider,NEB,4865.0,0.0,,,,"Senstock, Joey",10102569.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-15,,,77.63411,,,5.30502,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-3.52749,-15.98351,-0.688685,1.92299,3.0,Undefined,,Team,TeamExclusive,2025-09-15T16:03:42.2436352-05:00,,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,84.0,High,55.19588,-116.42561,11.66983,4.85014,1.35307,-15.27725,-2.90362,1.57715,5.18573,7636c5f0-9277-11f0-ac72-d3f5bd900975,"Mannell, Kevin",800968.0,Undefined,NEB,Right,1.0,1.9086,0.91848,7b7fe88e-148f-49c0-8889-18ea1aaf31d6,Undefined,,,,,4.84415,2.89699,79.54459,0.0,7.06961,91.429681,2761.932764,UNebraska,0.0,v3,Undefined,Sweeper,,,,,,,,,,,,,,9:00,16:03:42.24,,Bottom,2025-09-15,2025-09-15T21:03:42.2436352Z,21:03:42.24,-7.22386,-43.58215,0.74162,72.47498,0.485514,10.37145,23.33967,-30.5545,7.76642,1.21276,2.0421,-115.3793,-0.01668,-2.82249,50.0,4.88009
,-30.620355,GroundBall,Slider,NEB,4865.0,0.0,,,,"Senstock, Joey",10102569.0,Right,NEB,-9.93767,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,3.1757,1.63329,0.86509,2025-09-15,-40.428192,5.35665,78.47855,,54.45067,5.3814,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,0.039994,Estimated,Estimated,,,3.17437,52.52201,,,,,,,,1.63432,-40.83793,,,,,,,,0.86622,-44.74432,,,,,,,,NEB,4865.0,-4.998335,-10.86225,-3.071163,-2.35685,3.0,Undefined,5.35665,Team,TeamExclusive,2025-09-15T16:03:54.5537536-05:00,1.63329,,,1.0,1.0,2.0,InPlay,,,,High,High,85.0,High,55.12156,-117.49153,11.84864,4.8478,0.82303,-16.74382,-2.77231,6.4075,3.10821,7d881840-9277-11f0-ac72-d3f5bd900975,"Mannell, Kevin",800968.0,Undefined,NEB,Right,2.0,1.3885,-1.01795,10d717af-cfa2-403d-9335-4dcf13268860,Out,,,,,4.84177,2.76903,80.3499,0.0,6.87469,70.654629,2720.646407,UNebraska,1.0,v3,GroundBall,Sweeper,,,,,,,,,,,,,,8:15,16:03:54.55,,Bottom,2025-09-15,2025-09-15T21:03:54.5537536Z,21:03:54.55,-8.043873,-46.88798,0.483663,73.47521,0.48029,6.21643,23.69729,-33.48763,4.56772,-0.9652,6.67968,-116.45396,-0.6432,-2.4858,50.0,4.85174
,,,Changeup,NEB,4865.0,0.0,,,,"Kutz, Carter",1000071991.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-15,,,79.64035,,,5.30632,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.713413,-16.11406,2.147407,1.8763,3.0,Undefined,,Team,TeamExclusive,2025-09-15T16:06:54.7469312-05:00,,,,2.0,0.0,3.0,BallCalled,,,,High,High,86.0,High,55.19661,-118.79523,10.92553,5.26739,2.1519,-15.35084,3.63918,-4.28868,6.096,e8f06ec0-9277-11f0-ac72-d3f5bd900975,"Clark, Caleb",683308.0,Undefined,NEB,Left,1.0,2.85006,-2.97151,598b6147-0647-480f-b2f1-ac3d8d2a021e,Undefined,,,,,5.26233,-3.6455,81.18725,0.0,6.67463,91.958807,1623.165874,UNebraska,0.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,9:00,16:06:54.74,,Bottom,2025-09-15,2025-09-15T21:06:54.7469312Z,21:06:54.74,-6.447891,-41.36506,1.101418,74.51262,0.473283,12.192,21.85106,-30.70167,8.64902,1.04449,-3.75319,-117.8355,0.80343,3.46257,50.0,5.33229
,28.687723,LineDrive,Sinker,NEB,4865.0,1.0,,,,"Kutz, Carter",1000071991.0,Right,NEB,-4.55225,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,1.94168,2.45264,0.59824,2025-09-15,-4.07593,291.16463,86.60492,,82.28642,5.04657,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,4.270106,Medium,High,183.98819,2951.689464,1.94264,105.58164,-19.47599,4.69793,-0.87699,0.12409,-0.01603,0.00226,-0.00017,2.45276,57.92654,-15.10569,-0.13921,0.44009,-0.2249,0.06873,-0.01088,0.00068,0.59809,-7.52098,2.18484,-0.98885,0.26793,-0.04693,0.00459,-0.00018,0.0,NEB,4865.0,2.001705,-15.34595,4.701091,8.02607,3.0,Undefined,283.4944,Team,TeamExclusive,2025-09-15T16:07:09.9418624-05:00,59.80945,,,2.0,1.0,3.0,InPlay,,,,High,High,87.0,High,55.45457,-130.4619,14.52197,4.90676,-0.58233,-12.39144,3.7357,-10.54929,7.59621,f1f23030-9277-11f0-ac72-d3f5bd900975,"Clark, Caleb",683308.0,Undefined,NEB,Left,2.0,2.30804,-0.57654,70afeb06-fd58-41c2-a657-51f568ad66f1,Out,,109.79432,51.28081,-6.7198,4.90501,-3.74215,89.42533,0.0,8.50882,113.741706,2049.467558,UNebraska,0.0,v3,FlyBall,Sinker,,,,,,,,,,,,,,9:45,16:07:09.94,,Bottom,2025-09-15,2025-09-15T21:07:09.9418624Z,21:07:09.94,-5.470765,-28.54021,-0.230985,80.91652,0.435223,15.19243,29.04393,-24.78288,9.05812,4.40681,-9.91111,-129.24188,-1.62336,3.30597,50.0,4.86043
,78.70191,,Four-Seam,NEB,4865.0,0.0,,,,"Buck, Jett",1000352885.0,Right,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,-40.186928,,88.14789,,80.0008,5.52671,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,Undefined,Low,,,3.30756,17.55829,-10.87293,3.30648,-0.14257,-0.9059,0.83686,-0.3426,0.05479,7.10233,115.06054,-29.01928,3.73796,-0.74866,0.16616,-0.05592,0.01839,-0.00299,-3.83846,-14.83408,-0.61837,0.4387,0.02808,-0.24814,0.22173,-0.09073,0.01456,NEB,4865.0,1.75644,-4.68642,2.590325,20.43029,4.0,Undefined,72.27739,Team,TeamExclusive,2025-09-15T16:09:25.4187008-05:00,120.6619,,,0.0,1.0,1.0,InPlay,,,,High,High,88.0,High,54.97459,-131.01846,13.53083,5.76302,-2.26153,-6.7076,1.336,-5.87693,2.64747,42b8e630-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,1.0,3.56674,0.69485,6912dc69-9f71-47eb-ad6d-25801ce730fb,Out,,,,,5.76592,-1.33797,89.60718,0.0,7.78106,166.359936,2193.939007,UNebraska,0.0,v3,Popup,Fastball,,,,,,,,,,,,,,11:30,16:09:25.41,,Top,2025-09-15,2025-09-15T21:09:25.4187008Z,21:09:25.41,-3.860578,-14.86706,-1.025966,81.82612,0.427605,5.29493,27.06165,-13.4152,3.09248,10.95603,-5.6751,-129.98691,-2.7729,1.11582,50.0,5.66706
,,,Curveball,NEB,4865.0,0.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,69.4133,,,5.20481,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,4.321557,18.37997,1.062607,-5.94453,4.0,Undefined,,Team,TeamExclusive,2025-09-15T16:10:03.6489728-05:00,,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,89.0,High,55.30006,-103.95566,8.70642,5.80535,3.18628,-17.65378,1.33048,-2.10318,-4.7431,599a4a60-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,1.0,2.33287,1.2082,ba3a3415-b8e8-406e-91db-4a84d1d40331,Undefined,,,,,5.79466,-1.32298,71.00002,0.0,5.44638,292.670268,2092.636213,UNebraska,0.0,v3,Undefined,Curveball,,,,,,,,,,,,,,3:45,16:10:03.64,,Top,2025-09-15,2025-09-15T21:10:03.6489728Z,21:10:03.64,-9.475893,-62.86653,1.888463,65.55364,0.543015,-9.4862,17.41284,-35.30756,-8.83508,-2.91843,-2.5889,-103.06406,1.37841,1.21035,50.0,5.92222
,,,Curveball,NEB,4865.0,0.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,74.02772,,,4.95615,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,3.369264,14.6345,0.781606,2.30146,4.0,Undefined,,Team,TeamExclusive,2025-09-15T16:10:25.0692096-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,90.0,High,55.5463,-111.32688,9.86618,5.82266,-2.9195,-14.84852,1.40581,-1.65411,-4.33488,6654a700-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,2.0,0.4896,0.55754,bbbf8842-77ee-4f76-a099-edf54d464f55,Undefined,,,,,5.817,-1.40055,76.0538,0.0,5.72094,267.082815,2225.411206,UNebraska,1.0,v3,Undefined,Sweeper,,,,,,,,,,,,,,3:00,16:10:25.06,,Top,2025-09-15,2025-09-15T21:10:25.0692096Z,21:10:25.06,-10.010501,-47.74542,-1.42689,70.33286,0.509167,-8.66976,19.73236,-29.69704,-7.03626,2.01032,-2.08796,-110.33943,-4.4056,1.31218,50.0,5.63938
,,,Four-Seam,NEB,4865.0,1.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,88.95611,,,5.81233,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,3.042283,-1.30937,3.276193,19.08052,4.0,Undefined,,Team,TeamExclusive,2025-09-15T16:10:46.3157248-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,91.0,High,54.68636,-131.74225,14.23017,5.83888,-2.03351,-7.1921,1.26744,-7.52441,1.38649,72f27af0-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,3.0,3.68516,1.67218,1a2e5316-37c9-4108-b26f-11c9c4562f0b,Undefined,,,,,5.84207,-1.26862,90.19637,0.0,8.15216,175.826004,2089.997662,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:45,16:10:46.31,,Top,2025-09-15,2025-09-15T21:10:46.3157248Z,21:10:46.31,-3.900872,-15.57832,-0.921841,82.04421,0.423719,2.77299,28.46033,-14.3842,1.60807,10.31658,-7.42538,-130.72593,-2.54717,1.00051,50.0,5.75709
,68.790446,,Four-Seam,NEB,4865.0,2.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,-72.168103,,88.97332,,77.31971,5.81078,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,Undefined,Low,,5148.960002,3.62673,12.5621,-8.89368,2.68721,-0.10191,-0.89992,0.93553,-0.43262,0.07759,2.04296,105.72008,-29.47782,3.78278,-0.5729,-0.20518,0.28225,-0.13247,0.02364,-2.5872,-39.05629,-0.07138,0.71205,0.03188,-0.49306,0.50866,-0.23639,0.0426,NEB,4865.0,0.74235,-4.35921,1.523416,15.83225,4.0,Undefined,58.93285,Team,TeamExclusive,2025-09-15T16:11:04.2816512-05:00,102.67158,,,1.0,0.0,2.0,FoulBallNotFieldable,,,,High,High,92.0,High,54.69121,-131.48954,13.5864,5.83382,-4.21775,-8.36943,1.27418,-3.45222,2.29701,7d9cbc40-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,4.0,2.54338,-0.22201,bb33132a-051e-4bb3-b68a-ff484b3e3a3d,Undefined,,,,,5.83518,-1.27577,89.89091,0.0,7.55123,163.529668,2279.076931,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:30,16:11:04.28,,Top,2025-09-15,2025-09-15T21:11:04.2816512Z,21:11:04.28,-5.393425,-18.81316,-1.852617,82.33967,0.423638,4.59403,27.17281,-16.73886,2.66028,8.93804,-3.28771,-130.51648,-4.81717,1.1535,50.0,5.67205
,,,Four-Seam,NEB,4865.0,2.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,90.89258,,,5.6979,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.488656,-2.46835,2.929084,14.73465,4.0,Undefined,,Team,TeamExclusive,2025-09-15T16:11:28.0360448-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,93.0,High,54.80245,-134.38187,13.628,5.93837,-2.16116,-8.80568,1.29218,-6.84614,1.8289,8bd30a80-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,5.0,3.5275,1.23272,65e135bf-b9b4-4e22-95ee-c947ba4a46a9,Undefined,,,,,5.93974,-1.29362,91.93963,0.0,7.57718,169.809787,2154.688106,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:45,16:11:28.03,,Top,2025-09-15,2025-09-15T21:11:28.0360448Z,21:11:28.03,-4.398456,-18.46312,-0.936172,84.36245,0.414692,3.6578,27.256,-17.61136,2.0189,8.0378,-6.71494,-133.40426,-2.79284,1.04897,50.0,5.84952
,57.083333,,Four-Seam,NEB,4865.0,3.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,-79.200451,,88.31848,,79.39056,5.7317,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,Undefined,Low,,5146.590314,5.64513,11.85612,-3.07272,0.91002,-0.21699,0.04927,-0.01127,0.00238,-0.00031,8.22943,97.74635,-23.07361,1.72241,-0.0793,-0.0565,0.02147,-0.00396,0.00027,1.18379,-62.15459,18.59059,-5.75256,1.42156,-0.33159,0.07637,-0.01577,0.00199,NEB,4865.0,1.533681,1.07004,1.342256,14.84375,4.0,Undefined,63.90244,Team,TeamExclusive,2025-09-15T16:11:47.9460864-05:00,104.36136,,,1.0,0.0,2.0,FoulBallNotFieldable,,,,High,High,94.0,High,54.77202,-129.94518,11.58551,5.80174,-3.0806,-9.06064,1.34828,-3.05393,-0.20029,97b1ad20-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,6.0,2.83571,-0.00865,9cc087a2-7613-4f80-922e-292930b85390,Undefined,,,,,5.80251,-1.34812,88.77141,0.0,6.41968,184.405627,2050.99164,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:15,16:11:47.94,,Top,2025-09-15,2025-09-15T21:11:47.9460864Z,21:11:47.94,-5.148649,-20.31737,-1.366979,82.35174,0.426779,-0.40058,23.17103,-18.12128,-0.23394,8.20709,-3.06869,-129.09146,-3.74826,1.23549,50.0,5.67594
,,,Four-Seam,NEB,4865.0,3.0,,,,"Sanderson, Case",806508.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,91.09515,,,5.83867,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.317192,-2.47878,2.76071,20.48048,4.0,Walk,,Team,TeamExclusive,2025-09-15T16:12:11.0329856-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,95.0,High,54.6629,-134.46515,14.00722,5.81819,-9.25074,-5.34233,1.31845,-6.4566,1.82475,a56a8e00-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,7.0,1.07306,1.0417,cce05dfb-c892-42e0-a214-cff2b8894a22,Undefined,,,,,5.82166,-1.31969,92.1769,0.0,7.65884,172.729334,2191.852261,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:45,16:12:11.03,,Top,2025-09-15,2025-09-15T21:12:11.0329856Z,21:12:11.03,-6.376273,-12.56977,-3.971036,84.51806,0.41377,3.6495,28.01443,-10.68467,2.01709,11.87725,-6.32959,-133.49015,-9.62261,1.09595,50.0,5.48976
,,,Four-Seam,NEB,4865.0,0.0,,,,"Jesske, Will",822405.0,Right,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,87.13251,,,5.53941,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.848133,-4.21299,3.597236,17.88745,4.0,Undefined,,Team,TeamExclusive,2025-09-15T16:12:41.5534080-05:00,,,,1.0,0.0,3.0,BallCalled,,,,High,High,96.0,High,54.96233,-129.59529,13.49778,5.64522,-10.21442,-7.14466,1.40752,-8.1044,2.64258,b79a29f0-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,1.0,-0.11309,1.60627,2c372fa0-2d1a-416c-b1da-a92058908251,Undefined,,,,,5.6473,-1.40934,88.97557,0.0,7.52504,165.829929,2345.586895,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:30,16:12:41.55,,Top,2025-09-15,2025-09-15T21:12:41.5534080Z,21:12:41.55,-7.92108,-18.23733,-4.518637,81.45052,0.432588,5.28515,26.99556,-14.28932,3.16248,10.70166,-7.90122,-128.55745,-10.76377,1.09985,50.0,5.24197
,,,Four-Seam,NEB,4865.0,1.0,,,,"Jesske, Will",822405.0,Right,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-15,,,87.15056,,,5.55014,,20250915-UNebraska-Private-1,0936a6eb-912c-4f6f-b08d-e185f27bb964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.855045,-6.00323,1.92495,17.98556,4.0,Undefined,,Team,TeamExclusive,2025-09-15T16:13:04.2276864-05:00,,,,1.0,0.0,3.0,StrikeCalled,,,,High,High,97.0,High,54.9483,-129.83256,14.02698,5.72946,-3.59698,-7.81782,1.44751,-4.28668,2.98628,c525b940-9278-11f0-ac72-d3f5bd900975,"Bruegman, Lynden",10291003.0,Undefined,NEB,Left,2.0,2.71068,-0.15126,9cacde5f-8d10-46f0-b52d-5986e5a9b332,Undefined,,,,,5.73204,-1.45052,88.8221,0.0,8.1114,160.297718,1983.054223,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:15,16:13:04.22,,Top,2025-09-15,2025-09-15T21:13:04.2276864Z,21:13:04.22,-5.043093,-18.12426,-1.615582,80.7107,0.432498,5.97256,28.05395,-15.63565,3.57658,9.90375,-4.05811,-128.7589,-4.19537,1.28782,50.0,5.58035
